filename,phase,selected_attempt,attempts_run,BlockDetection.P,BlockDetection.Recall,BlockDetection.F1-Score,BlockDetection.HitRate,LineDetection.P,LineDetection.Recall,LineDetection.F1-Score,LineDetection.Accuracy
buggy_1.sol,warmup,1,1,1.0,0.29577464788732394,0.45652173913043476,1.0,1.0,0.7777777777777778,0.8750000000000001,0.979539641943734
buggy_2.sol,warmup,1,1,1.0,0.2903225806451613,0.45000000000000007,1.0,1.0,0.75,0.8571428571428571,0.9773242630385488
buggy_3.sol,warmup,1,1,1.0,0.28792569659442724,0.4471153846153846,1.0,1.0,0.7380952380952381,0.8493150684931507,0.9760348583877996
buggy_4.sol,warmup,1,1,1.0,0.29577464788732394,0.45652173913043476,1.0,1.0,0.7777777777777778,0.8750000000000001,0.980246913580247
buggy_5.sol,warmup,1,1,1.0,0.2536997885835095,0.40472175379426645,1.0,1.0,0.6451612903225806,0.7843137254901961,0.9697386519944979
buggy_6.sol,eval,1,1,1.0,0.2543478260869565,0.40554592720970534,1.0,1.0,0.65,0.787878787878788,0.9664
buggy_7.sol,eval,1,1,1.0,0.2536997885835095,0.40472175379426645,1.0,1.0,0.6451612903225806,0.7843137254901961,0.9657320872274143
buggy_8.sol,eval,1,1,1.0,0.2536997885835095,0.40472175379426645,1.0,1.0,0.6451612903225806,0.7843137254901961,0.9697386519944979
buggy_9.sol,eval,1,1,1.0,0.281767955801105,0.4396551724137931,1.0,1.0,0.7083333333333334,0.8292682926829268,0.9772357723577236
buggy_10.sol,eval,1,1,1.0,0.2631578947368421,0.4166666666666667,1.0,1.0,0.625,0.7692307692307693,0.9617834394904459
buggy_11.sol,eval,1,1,1.0,0.15856236786469344,0.2737226277372263,1.0,1.0,0.4032258064516129,0.5747126436781609,0.9447761194029851
buggy_12.sol,eval,1,1,0.95,0.20917431192660552,0.3428571428571428,0.95,0.95,0.5277777777777778,0.6785714285714285,0.9579439252336449
buggy_13.sol,eval,1,1,1.0,0.2932330827067669,0.45348837209302323,1.0,1.0,0.7647058823529411,0.8666666666666666,0.9813953488372092
buggy_14.sol,eval,1,1,1.0,0.2857142857142857,0.4444444444444445,1.0,1.0,0.7272727272727273,0.8421052631578948,0.9771428571428571
buggy_15.sol,eval,1,1,1.0,0.2932330827067669,0.45348837209302323,1.0,1.0,0.7647058823529411,0.8666666666666666,0.9813953488372092
buggy_16.sol,eval,1,1,1.0,0.1935483870967742,0.3243243243243243,1.0,1.0,0.5,0.6666666666666666,0.954337899543379
buggy_17.sol,eval,1,1,1.0,0.2608695652173913,0.41379310344827586,1.0,0.9,0.6,0.7200000000000001,0.9581464872944694
buggy_18.sol,eval,1,1,0.975,0.1927512355848435,0.3218707015130674,0.975,0.975,0.4875,0.65,0.9592233009708738
buggy_19.sol,eval,1,1,1.0,0.17688679245283018,0.30060120240480964,1.0,1.0,0.44642857142857145,0.617283950617284,0.9520123839009288
buggy_20.sol,eval,1,1,1.0,0.2536997885835095,0.40472175379426645,1.0,1.0,0.6451612903225806,0.7843137254901961,0.9719745222929936
buggy_21.sol,eval,1,1,0.9,0.2660098522167488,0.41064638783269963,0.9,0.9,0.6666666666666666,0.7659574468085106,0.9710144927536232
buggy_22.sol,eval,1,1,1.0,0.21699819168173598,0.3566121842496285,1.0,1.0,0.5555555555555556,0.7142857142857143,0.9659574468085106
buggy_23.sol,eval,1,1,1.0,0.2824427480916031,0.4404761904761905,1.0,1.0,0.7115384615384616,0.8314606741573033,0.9804432855280313
buggy_24.sol,eval,1,1,1.0,0.1935483870967742,0.3243243243243243,1.0,1.0,0.5,0.6666666666666666,0.9707388441843453
buggy_25.sol,eval,1,1,0.9117647058823529,0.28792569659442724,0.4376470588235294,0.9117647058823529,0.9117647058823529,0.7380952380952381,0.8157894736842106,0.9732313575525813
buggy_26.sol,eval,1,1,0.9696969696969697,0.2857142857142857,0.44137931034482764,0.9696969696969697,0.9696969696969697,0.6956521739130435,0.810126582278481,0.969758064516129
buggy_27.sol,eval,1,1,1.0,0.1935483870967742,0.3243243243243243,1.0,1.0,0.5,0.6666666666666666,0.9583333333333334
buggy_28.sol,eval,1,1,1.0,0.27149321266968324,0.42704626334519574,1.0,1.0,0.6896551724137931,0.8163265306122449,0.9719188767550702
buggy_29.sol,eval,1,1,0.9354838709677419,0.29292929292929293,0.4461538461538462,0.9354838709677419,0.9354838709677419,0.7631578947368421,0.8405797101449276,0.9820554649265906
buggy_30.sol,eval,1,1,1.0,0.1935483870967742,0.3243243243243243,1.0,0.375,0.1875,0.25,0.9325842696629213
buggy_31.sol,eval,1,1,1.0,0.28695652173913044,0.44594594594594594,1.0,0.36363636363636365,0.26666666666666666,0.30769230769230765,0.9203539823008849
