filename,phase,selected_attempt,attempts_run,BlockDetection.P,BlockDetection.Recall,BlockDetection.F1-Score,BlockDetection.HitRate,LineDetection.P,LineDetection.Recall,LineDetection.F1-Score,LineDetection.Accuracy
buggy_1.sol,warmup,1,1,1.0,0.8181818181818182,0.9,1.0,1.0,1.0,1.0,1.0
buggy_2.sol,warmup,1,1,1.0,0.8108108108108109,0.8955223880597014,1.0,1.0,1.0,1.0,1.0
buggy_3.sol,warmup,1,1,1.0,0.8076923076923077,0.8936170212765957,1.0,1.0,1.0,1.0,1.0
buggy_4.sol,warmup,1,1,1.0,0.8181818181818182,0.9,1.0,1.0,1.0,1.0,1.0
buggy_5.sol,warmup,1,1,1.0,0.7948717948717948,0.8857142857142858,1.0,1.0,1.0,1.0,1.0
buggy_6.sol,eval,1,1,1.0,0.7964601769911505,0.8866995073891626,1.0,1.0,1.0,1.0,1.0
buggy_7.sol,eval,1,1,1.0,0.788135593220339,0.8815165876777251,1.0,1.0,1.0,1.0,1.0
buggy_8.sol,eval,1,1,1.0,0.7948717948717948,0.8857142857142858,1.0,1.0,1.0,1.0,1.0
buggy_9.sol,eval,1,1,1.0,0.8,0.888888888888889,1.0,1.0,1.0,1.0,1.0
buggy_10.sol,eval,1,1,1.0,0.8,0.888888888888889,1.0,1.0,1.0,1.0,1.0
buggy_11.sol,eval,1,1,1.0,0.7948717948717948,0.8857142857142858,1.0,1.0,1.0,1.0,1.0
buggy_12.sol,eval,1,1,1.0,0.8043478260869565,0.891566265060241,1.0,1.0,1.0,1.0,1.0
buggy_13.sol,eval,1,1,1.0,0.8225806451612904,0.9026548672566371,1.0,1.0,1.0,1.0,1.0
buggy_14.sol,eval,1,1,1.0,0.8048780487804879,0.8918918918918919,1.0,1.0,1.0,1.0,1.0
buggy_15.sol,eval,1,1,1.0,0.8225806451612904,0.9026548672566371,1.0,1.0,1.0,1.0,1.0
buggy_16.sol,eval,1,1,1.0,0.8,0.888888888888889,1.0,1.0,1.0,1.0,1.0
buggy_17.sol,eval,1,1,0.9777777777777777,0.7787610619469026,0.8669950738916256,0.9777777777777777,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9875776397515528
buggy_18.sol,eval,1,1,0.9916666666666667,0.8040540540540541,0.8880597014925374,0.9916666666666667,0.975,0.975,0.975,0.9964285714285714
buggy_19.sol,eval,1,1,1.0,0.7924528301886793,0.8842105263157896,1.0,1.0,1.0,1.0,1.0
buggy_20.sol,eval,1,1,0.946236559139785,0.7457627118644068,0.8341232227488151,0.946236559139785,0.8387096774193549,0.8387096774193549,0.8387096774193549,0.9766899766899767
buggy_21.sol,eval,1,1,1.0,0.7941176470588235,0.8852459016393442,1.0,1.0,1.0,1.0,1.0
buggy_22.sol,eval,1,1,1.0,0.8,0.888888888888889,1.0,1.0,1.0,1.0,1.0
buggy_23.sol,eval,1,1,1.0,0.7959183673469388,0.8863636363636364,1.0,1.0,1.0,1.0,1.0
buggy_24.sol,eval,1,1,1.0,0.8,0.888888888888889,1.0,1.0,1.0,1.0,1.0
buggy_25.sol,eval,1,1,1.0,0.8076923076923077,0.8936170212765957,1.0,1.0,1.0,1.0,1.0
buggy_26.sol,eval,1,1,1.0,0.8117647058823529,0.8961038961038961,1.0,1.0,1.0,1.0,1.0
buggy_27.sol,eval,1,1,1.0,0.8,0.888888888888889,1.0,1.0,1.0,1.0,1.0
buggy_28.sol,eval,1,1,1.0,0.7981651376146789,0.8877551020408164,1.0,1.0,1.0,1.0,1.0
